site_id,name,latitude,longitude,n_connectors,max_power_kw,connector_types,operator
HAUX3QTMVOWDSQOGAK0X,Figueres - SELBA EdRSR 3 El Far,42.26577,2.970576,0,,Unknown,Unknown
U8HDQFOBYGKGHAHBL1JP,Puig-reig - SELBA EdRSR 1,41.97392,1.87878,0,,Unknown,Unknown
545BGVGXMFNIDYCKJB7D,Port de Roses - INGETEAM EdRSR 3,42.25581,3.181156,0,,Unknown,Unknown
CSAFGPQSUUZ7ZFDRFGFN,Cercs - SELBA EdRSR 1,42.146168,1.861437,0,,Unknown,Unknown
DGV2RT0MIDI6Y11JYCZY,Guardiola de Berguedà - SELBA EdRSR 1,42.230682,1.87782,0,,Unknown,Unknown
YBUXYDQDRL4USN3XNQMM,Guardiola de Berguedà - SELBA EdRSR 2,42.231926,1.881454,0,,Unknown,Unknown
DEVIRBY1ALG34FHILMWZ,Cardona - SELBA EdRSR 1,41.913277,1.679941,0,,Unknown,Unknown
O81Z1GXXLO1RAX2WS194,La Pobla de Montornès - SELBA EdRSR 1,41.177746,1.415153,0,,Unknown,Unknown
SSTAGJ9S2EIPALKOFSEF,Breda - INGETEAM EdRSR 2,41.747017,2.562573,0,,Unknown,Unknown
WQON23NDTITMF0UERWJV,Breda - INGETEAM EdRSR 1,41.748283,2.556334,0,,Unknown,Unknown
GQLE3H8O8GIOLVLLXT8P,Blancafort - SELBA EdRSR 1,41.439854,1.159242,0,,Unknown,Unknown
MMCN7H6VG2EGUUHVB23B,Riberas de Castronuño y Vega del Duero - ORBIS,41.390682,-5.264096,0,,Unknown,Unknown
NOOMNSAM0JN2KYRSVDBC,Artesa de Segre,41.896008,1.043397,0,,Unknown,Unknown
DGTQ2OLTN9DAMRRMWUDP,Lagunas Glaciales de Neila - ORBIS,42.060326,-2.992822,0,,Unknown,Unknown
FJDJV5WRWFCD7ICKOLTB,Arribes del Duero - El Torreón de Sobradillo - Circutor,40.91758,-6.799069,0,,Unknown,Unknown
JWYZHHSKAVW9V41LFF3Z,Batuecas Sierra de Francia,40.4884,-6.116255,0,,Unknown,Unknown
OVZ6S32T5HJQUKGTNKIF,El Cañón del Río Lobos - ORBIS,41.722275,-3.04865,0,,Unknown,Unknown
QTDQQQXO8K880KIHIVAP,Benavent de Segrià,41.69609,0.632419,0,,Unknown,Unknown
BH9QLOIYIC0EYQ2N3PTJ,Las Hoces del Río Duratón,41.29705,-3.751541,0,,Unknown,Unknown
Z2BH4FB8EVFDP8GN7QZZ,Hoces del Rio Riaza - ORBIS,41.548492,-3.654598,0,,Unknown,Unknown
XB1L6TFVIOIF43LVPWKA,Centro del Urogallo - ORBIS,42.94935,-6.395656,0,,Unknown,Unknown
1GK7RMHWTWKN8ZDQ35G6,Las Médulas - ORBIS,42.488617,-6.773433,0,,Unknown,Unknown
AMXAUW6AHNWJ3FEQIS0P,Picos de Europa La Fonseya - ORBIS,43.13628,-5.038546,0,,Unknown,Unknown
BTRE5YYGCJOKTKZRTIRT,Valle del Porma - ORBIS,43.006565,-5.275783,0,,Unknown,Unknown
3P6HZ7S6UKHEEJD1XZYX,Arribes del Duero 'Convento de San Francisco' - Circutor,41.315086,-6.39916,0,,Unknown,Unknown
WWCWTX4FPO6LKLZ7ELJD,Villafáfila,41.855495,-5.595424,0,,Unknown,Unknown
YWTFALKBQOJIQXGASQYI,PRAE Valladolid - Circutor,41.60424,-4.762734,0,,Unknown,Unknown
SFCGGYJAAQW269D6FEMW,Centro de Visitantes de Posada de Valdeón - ORBIS,43.150158,-4.920691,0,,Unknown,Unknown
DJDWUC0RTG8AB9GKCYHU,Valdeburón - ORBIS 2.0,43.040947,-5.091151,0,,Unknown,Unknown
BKUGVHI794GNJAOEFCPX,Casa Parque Pinos Cimeros - Circutor,40.34654,-5.175299,0,,Unknown,Unknown
ZOE1D9FYTMJSDBNZS8H5,El Prat de Llobregat - INGETEAM EdRR 2,41.32998,2.104119,0,,Unknown,Unknown
UUX8MDOTXXTKNBASHQEM,El Prat de Llobregat,41.33146,2.093881,0,,Unknown,Unknown
HYRZL1SH6LUZUC7LOAAY,El Prat de Llobregat - INGETEAM EdRSR 4,41.324894,2.093039,0,,Unknown,Unknown
AT5TBWCCUESPHXCWYWMX,El Prat de Llobregat - INGETEAM EdRSR 6,41.32334,2.08661,0,,Unknown,Unknown
GUVFSHIZRFP5MSVDCR4T,La Llagosta - INGETEAM EdRR 1,41.513325,2.193263,0,,Unknown,Unknown
HJVHTVYOV3KYYUNOHZ1X,Fira CCIB - CIRCUTOR EdRSR 1,41.409103,2.21935,0,,Unknown,Unknown
UPA7WJXXHNB6XALEK6GX,La Llagosta - INGETEAM EdRR 5,41.51141,2.195612,0,,Unknown,Unknown
Q4UWUQNBLFDOPMJVQAZ3,La Llagosta - INGETEAM EdRR 3,41.515343,2.196771,0,,Unknown,Unknown
LTGMXEPFAKFESGV05LNG,Ajuntament d'Aldover - SELBA EdRSR 1,40.87979,0.498793,0,,Unknown,Unknown
IJOJQSY29VJFD3GVWZCN,Ajuntament de Montferrer - INGETEAM EdRSR 1,42.34126,1.42221,0,,Unknown,Unknown
IWPNW38BKPIXBZ9EYVGQ,Almatret - IGNETEAM EdRR 1,41.30493,0.42722,0,,Unknown,Unknown
WC8FJV4BW8QCK7WTMOLA,Ayuntamiento de Sesma - INGETEAM EdRSR,42.479115,-2.084818,0,,Unknown,Unknown
6N6SJ8ZHNVKGWOT0F0KE,Ajuntament d’Amer - INGETEAM EdRSR 1,42.010418,2.601232,0,,Unknown,Unknown
OUPVLGA5B2TFO9GWASEO,Sant Sadurní de l'Heura - SELBA EdRSR 1,41.957703,2.99326,0,,Unknown,Unknown
0ZG6Y24ZH8IRJJXI5O19,NAITEC - CIRCUTOR EdRSR 1 Noáin,42.75418,-1.638229,0,,Unknown,Unknown
AQUP0IOLIK5OHS4HTI8G,NAITEC - CIRCUTOR EdRSR 2 Pamplona,42.80149,-1.635289,0,,Unknown,Unknown
QIEBL3QZEHOJ62OUYTDR,Pàrking - SELBA EdRSR 1,41.385715,2.127817,0,,Unknown,Unknown
RWNZU9R8RKQAGUWKSHIV,Ajuntament de Vilablareix - CIRCUTOR EdRSR 1,41.953403,2.792459,0,,Unknown,Unknown
RQ4WUDW5X9FZ4JQO17KH,Ajuntament de Vilablareix - CIRCUTOR EdRSR 2,41.950268,2.800698,0,,Unknown,Unknown
SBEAMDYAAADHW3FA5TYF,Vilablareix - CIRCUTOR EdRSR 4,41.954872,2.799911,0,,Unknown,Unknown
5SLEYNFEPAKLB73JCU30,Ajuntament de Vilablareix - CIRCUTOR EdRSR 5,41.95583,2.793376,0,,Unknown,Unknown
VDLNO3DITQMIQODNSKOL,Castellvell del Camp - INGETEAM - EDRR 2,41.178085,1.100412,0,,Unknown,Unknown
NKDMYD6ZDQBGQ95VM9VL,Castellvell del Camp - INGETEAM - EDRR 1,41.180035,1.098655,0,,Unknown,Unknown
UIT6LR0G1NVVV4SWW8BB,Ajuntament de Renau - SELBA - EdRSR,41.22441,1.311806,0,,Unknown,Unknown
Q8VNNWC8W9VSDTYGOWRR,Lloret de Mar - CIRCUTOR EdRSR 1 FENALS,41.6967,2.836668,0,,Unknown,Unknown
0WPACBHEO20EO0TGHQF6,Vinyols i els Arcs - INGETEAM EdRSR 1,41.113632,1.038134,0,,Unknown,Unknown
RSCS62KVYRMOAVZHPSSO,Lloret de Mar - CIRCUTOR EdRSR 2 TURISME,41.703358,2.83678,0,,Unknown,Unknown
XUYAVZOLKMI9TVCL9SOK,Premià de Mar - SELBA EdRSR,41.491783,2.358136,0,,Unknown,Unknown
GNW7AYNNJZMKJUN1RQOR,Premia de Mar - INGETEAM EdRR,41.49114,2.353694,0,,Unknown,Unknown
BQHCJO2XK4UVCLSP7GLB,Premià de Mar - INGETEAM EdRR 5,41.496048,2.362125,0,,Unknown,Unknown
EQLHFRIWJLWGRIXESJSI,Parking Vía Augusta - CIRCUTOR EdRSR,41.40173,2.120758,0,,Unknown,Unknown
1JPVZJZEJGUCV9FU7TZU,Premia de Mar - INGETEAM EdRR 4,41.49389,2.372889,0,,Unknown,Unknown
BC5J9CRYUUUJJZOCJSVM,Ajuntament d'Alcanar - INGETEAM EdRR 1,40.541843,0.482138,0,,Unknown,Unknown
LZ7MPT3RIUQJTV2MJSTP,Parking NN Urgell - CIRCUTOR EdRSR,41.38966,2.14938,0,,Unknown,Unknown
DEIGPJCWFWEIGL9PXGFR,Parking Garatge 2000 - SELBA EdRSR,41.40626,2.168021,0,,Unknown,Unknown
66V5VZT95INURGZJ1RNX,Ajuntament de Folgueroles - SELBA EdRSR,41.93936,2.321472,0,,Unknown,Unknown
EWMTPWPD96C2ONAV59QV,Unio Comercial Gasoils SL - INGETEAM EdRR,41.59604,1.63203,0,,Unknown,Unknown
OHOUAJFQAURU0ODWQ1WH,Ajuntament de Riells i Viabrea - SELBA EdRSR 1,41.727013,2.542828,0,,Unknown,Unknown
ATRGWO4DIPFBJAMBJ3VU,Ajuntament de Riells i Viabrea - SELBA EdRSR 2,41.72598,2.559029,0,,Unknown,Unknown
NTIRALZ2AQ7YSERJBJUI,Ajuntament de Vilatorrada - SELBA EdRSR,41.74481,1.806534,0,,Unknown,Unknown
TO22CSRUVMW5PFFQEZM8,Ajuntament de Lliçà d'Amunt - CIRCUTOR EdRSR 1,41.610718,2.2399,0,,Unknown,Unknown
CBM6ROZ1QJRGIRCF4IUU,Ajuntament de Lliçà d'Amunt - CIRCUTOR EdRSR 2,41.626617,2.235048,0,,Unknown,Unknown
CRNM9BR9FNMPDTM7EU6Y,Ajuntament de Lliçà d'Amunt - CIRCUTOR EdRSR 3,41.608845,2.239598,0,,Unknown,Unknown
TMMY2PSKWSF3M2OTVUUZ,Ajuntament de Lliçà d'Amunt - CIRCUTOR EdRSR 4,41.59199,2.202968,0,,Unknown,Unknown
V2NHMQIA0H2NSUCP7X2S,Ajuntament de Bellvís -  SELBA EdRSR,41.6722,0.817381,0,,Unknown,Unknown
MCSE8TNSYNGF4ZEZKRDN,Ajuntament de Lliçà d'Amunt - CIRCUTOR EdRSR 5,41.619534,2.214426,0,,Unknown,Unknown
GYWFS9NT12RJQABNCFO0,Plaça Santa Maria,42.01367,1.84196,0,,Unknown,Unknown
QC13GKSLSHZ6Z6TLCAYR,Ajuntament de Canet de Mar - SELBA EdRSR 1,41.59143,2.581095,0,,Unknown,Unknown
VTJFC9VZ2IYYMTTVD6TE,Ajuntament de Canet de Mar - SELBA EdRSR 2,41.591667,2.573056,0,,Unknown,Unknown
2FQPDBKNYTS0X7S14K1W,Ajuntament de Canet de Mar - SELBA EdRSR 3,41.58888,2.580096,0,,Unknown,Unknown
OPOMJCBPIFDEH7FWC4R1,Ajuntament de Canet de Mar - SELBA EdRSR 4,41.588818,2.580204,0,,Unknown,Unknown
YWMRM61ZU9DD3FE3WVKV,Ajuntament de Gurb - INGETEAM EdRR,41.94592,2.239721,0,,Unknown,Unknown
OKIVRLTMLC7BO58XTTH4,Port de Blanes - INGETEAM EdRSR 1,41.67551,2.80045,0,,Unknown,Unknown
NCKGX1RFZWC4GJBCNVXC,Port de Deltebre - INGETEAM EdRSR 2,40.71693,0.842422,0,,Unknown,Unknown
L9UPURMEG8EL3JZA3POH,Port d'Arenys de Mar - INGETEAM EdRSR 4,41.58048,2.56309,0,,Unknown,Unknown
ZM4HB90SXHWRN0X3QWGW,Port de l'Escala - INGETEAM EdRSR 5,42.119003,3.149316,0,,Unknown,Unknown
IJ9FHS07HOVQM7ZA8FJE,Port de Llançà - INGETEAM EdRSR 6,42.37199,3.164216,0,,Unknown,Unknown
LYHOAOVUT4QZK7FHSEMC,Port de l'Ametlla de Mar - INGETEAM EdRSR 7,40.882774,0.803978,0,,Unknown,Unknown
VXIXTGBOFYERM74VWPPM,Port de la Selva - INGETEAM EdRSR 8,42.338314,3.203374,0,,Unknown,Unknown
VR6CNSRDCEXNNIUK0B2R,Port de Les Cases d'Alcanar - INGETEAM EdRSR 9,40.552387,0.53074,0,,Unknown,Unknown
HJXSYE6MBFDFRRQERH2X,Port de Sant Feliu de Guíxols - INGETEAM EdRSR 10,41.780663,3.036449,0,,Unknown,Unknown
DSRBGV2XEY1PEHTOIZQH,Port de l'Ampolla - INGETEAM EdRSR 11,40.812195,0.711547,0,,Unknown,Unknown
RC0AMRBVSIFJH7UU83AB,Port de La Ràpita - INGETEAM EdRR 1,40.6173,0.593994,0,,Unknown,Unknown
R4UVJEAAOYACTLUFJY6U,Port de Vilanova - INGETEAM EdRR 2,41.216087,1.733252,0,,Unknown,Unknown
ANCPJHQGGGMPYTPTVCY0,Port de Palamós - INGETEAM EdRR 1,41.845394,3.128039,0,,Unknown,Unknown
L9YLU3DIT4FSI4IEFXK6,Torre Inbisa - PL166,41.357185,2.127859,0,,Unknown,Unknown
5F1FDT8VNOGPNP8XKFBB,Torre Inbisa - PL172,41.357185,2.127859,0,,Unknown,Unknown
8LTVNEBG926N71TNEFOC,Torre Inbisa - PL174,41.357185,2.127859,0,,Unknown,Unknown
YBVBKQACSSJU8S1XQVBV,Torre Inbisa - PL176,41.357185,2.127859,0,,Unknown,Unknown
WJKVKBUZOHOQWG8PRFHT,Torre Inbisa - PL185,41.357185,2.127859,0,,Unknown,Unknown
KIOGMQJOQIOKOJZ8ORFQ,Torre Inbisa - PL195,41.357185,2.127859,0,,Unknown,Unknown
1RTVNWPYOVODUCQ69A9Y,Torre Inbisa - PL200,41.357185,2.127859,0,,Unknown,Unknown
FNCBQPJWAX5FQSDKK7AV,Torre Inbisa - PL202,41.357185,2.127859,0,,Unknown,Unknown
SUY5DL3YUAZRROBES5EO,Ajuntament de la Vall d'en Bas - SELBA EdRSR,42.120033,2.453448,0,,Unknown,Unknown
FCYEKVFTXT2DM7WSP4WE,TRADILO INVERSIONES - INGETEAM EdRR,41.1595,1.17025,0,,Unknown,Unknown
XZR8A0FULHYXA6DWYWC8,Parking NN Diagonal - CIRCUTOR EdRSR 2,41.38868,2.130875,0,,Unknown,Unknown
9MXBNWFODX7NKH60STBR,Parking NN Torre Tarragona - CIRCUTOR EdRSR,41.378376,2.144803,0,,Unknown,Unknown
EBBQKDN8MIYMWIM5RU3I,Parking NN Valencia,41.392467,2.162676,0,,Unknown,Unknown
U4UUGALHHBGTWCNKYJNR,Parking NN Còrcega - CIRCUTOR EdRSR 2,41.397854,2.161422,0,,Unknown,Unknown
OL5GMFNRYXV7LOETKAKM,Parking NN Master Catalonia - CIRCUTOR EdRSR,41.38261,2.142857,0,,Unknown,Unknown
UCJ8FMYH1XYDBVUX5FQB,Parking NN Còrcega P - 4,41.397808,2.161183,0,,Unknown,Unknown
2LZHWZXLAKSMY05UFQBX,Parking NN La Rotonda - CIRCUTOR EdRSR 1,41.41066,2.137401,0,,Unknown,Unknown
WBUKG8Y4CEOFT6J9ESDW,Ajuntament de Vic,41.92701,2.2482,0,,Unknown,Unknown
FOWDU8FGGPRQOXMRJFX2,Ajuntament de Vic - CIRCUTOR EdRSR 2,41.933502,2.248226,0,,Unknown,Unknown
XFF1KKVSGMDOTWDOJTNF,Ajuntament de Vic - CIRCUTOR EdRSR 3,41.926846,2.245814,0,,Unknown,Unknown
QJSCZDOFLQ5MEMH9O6WR,Ajuntament de Vic - INGETEAM EdRSR 4,41.934113,2.26019,0,,Unknown,Unknown
Z50VOCJ6UBXF9MYLSXDX,Ajuntament de Vic - CIRCUTOR EdRSR 5,41.92479,2.253852,0,,Unknown,Unknown
5ZKLXP5HXIIAWVHGB16V,Ajuntament de Vic - CIRCUTOR EdRSR 7,41.94098,2.255177,0,,Unknown,Unknown
RVGQHGTAZH9MWBN1DHR9,Ajuntament de Pont de Suert - LAFON EdRR,42.408722,0.740063,0,,Unknown,Unknown
DD6WT5HC7PXXFPP0OK9A,Manlleu - SELBA EdRSR 1 Aparcament de la Plaça,42.00057,2.283364,0,,Unknown,Unknown
PH32PNXFG1X1GOCNRUW3,AMB Esplugues de Llobregat - SELBA EdRSR 1,41.37756,2.088423,0,,Unknown,Unknown
SUHAEYCZURYNS4CS0KJC,AMB Sant Andreu de la Barca - SELBA EdRSR 1,41.44631,1.973971,0,,Unknown,Unknown
ASHFZJ8MKFBLUV9YFSBE,AMB - Molins de Rei - CIRCUTOR EdRSR 1,41.41223,2.019996,0,,Unknown,Unknown
GKI3B3HKTB5JXVW9DBMI,AMB L’Hospitalet de Llobregat - CIRCUTOR EdRSR 1,41.357815,2.101878,0,,Unknown,Unknown
K7DLREEVTRBEEKGCFXZS,AMB FL011 - CIRCUTOR EdRSR 1,41.382004,2.048048,0,,Unknown,Unknown
PSOV3DMHFTCFNYDQHVQN,Ajuntament de Vallgorguina - INGETEAM EdRR,41.648064,2.509397,0,,Unknown,Unknown
BFALMH2VXBCIFUPZOHQG,AMB FL015 - CIRCUTOR EdRSR 1,41.376953,2.074585,0,,Unknown,Unknown
J8EGXFBMAW33GE5TGOZW,Port de Roses - SELBA EdRSR 1,42.25659,3.181355,0,,Unknown,Unknown
F06RLHMZDCR0MRPI8HTK,AMB FL006 - CIRCUTOR EdRSR  1,41.463978,2.273837,0,,Unknown,Unknown
HNXZ19QUK9KQECSSRXWV,AMB FL013 - CIRCUTOR EdRSR 1,41.478683,1.977648,0,,Unknown,Unknown
GTOGCU4FSLIXY8BAVHFH,AMB FL009 - CIRCUTOR EdRSR 1,41.337593,1.992518,0,,Unknown,Unknown
ZFATTK1OH0JWSYODHTJG,Parking TEKNON - SELBA EdRSR 1,41.405937,2.127265,0,,Unknown,Unknown
YFVFDAMJAHWQE78STQGU,AMB FL014 - CIRCUTOR EdRSR 1,41.513954,2.118892,0,,Unknown,Unknown
T5LN3BXXZ20CMFYPBQGT,AMB FL005 - CIRCUTOR EdrSR 1,41.278793,1.980029,0,,Unknown,Unknown
AOMHFNAJTDYB8KRAOIVJ,Parking NN Espronceda - SELBA EdRSR 2,41.413406,2.194702,0,,Unknown,Unknown
YHWHS6DRET7CN4GB1QJX,MARTORELLES - POLICIA LOCAL,41.52736,2.234782,0,,Unknown,Unknown
QBNNK26P2NJADNY0ZIAO,Ajuntament de Martorelles - SELBA EdRSR,41.527725,2.229863,0,,Unknown,Unknown
NEZ6UZSNRMWIGHBG3MAI,Ajuntament de Sant Boi de Lluçanes - SELBA EdRSR 1,42.059002,2.151578,0,,Unknown,Unknown
HEMRDQB1YRX97CDVL0I1,Ajuntament de Brull - SELBA EdRSR 1,41.816532,2.304947,0,,Unknown,Unknown
E1IKP0FNMDHVCP3NP7HM,Ajuntament d'Altafulla - INGETEAM EdRR,41.14001,1.374338,0,,Unknown,Unknown
2TS4B6W6VG8TUCWIIGJX,Parking Gran Vapor - SELBA EdRSR 1,41.560112,2.014502,0,,Unknown,Unknown
FRMXDNXEHMWPTJRFIUVD,Ajuntament de Sant Celoni - VEGA EdRR 1,41.69232,2.487575,0,,Unknown,Unknown
QOEIBYGABO2JQTDMPURJ,Ajuntament de Palafolls - SELBA EdRSR 1,41.669018,2.75167,0,,Unknown,Unknown
NPKBSQAFGDWZWQDINYOD,Ajuntament Lliçà de Vall - CIRCUTOR EdRSR  6,41.586613,2.239414,0,,Unknown,Unknown
3DD20KCJBEBIBKKCLZ37,Ajuntament d'Ullastret - SELBA EdRSR 1,42.002262,3.066907,0,,Unknown,Unknown
JIZMW7UC6F0BWBH9N5HK,Ajuntament de Miralcamp - SELBA EdRSR 1,41.60628,0.880803,0,,Unknown,Unknown
YQ9CD2NEJZ6FFBKUENE6,Salomo,41.230064,1.376145,0,,Unknown,Unknown
SS1YMJNOI8UILSUBETKJ,Ajuntament de Miralcamp- Selba EdRSR 20,41.60624,0.880908,0,,Unknown,Unknown
W2OCIJ61DVKGVJ0YUJN0,El catllar,41.17524,1.327616,0,,Unknown,Unknown
QY0FQOUSJZ9RIRJZSMQA,Ajuntament dels Pallaresos,41.168575,1.274208,0,,Unknown,Unknown
TXEYEGQZRZGEOJIF3JLF,Ajuntament de La Secuita,41.20321,1.27781,0,,Unknown,Unknown
YMRYZK5GGTVTJPDBF5X0,Vilallonga1,41.20896,1.203214,0,,Unknown,Unknown
27ZQMZVSY3QN1XXFUMMB,Voltaic,42.195942,2.499201,0,,Unknown,Unknown
AQTCC1V3PE2CCL7XH2JZ,VILADA,42.137707,1.932889,0,,Unknown,Unknown
OBVJQW6RFTE49323TX43,Ajuntament de pla,41.365845,1.28832,0,,Unknown,Unknown
T0DPHQDX9MGHIEDQJKLK,VILABELLA,41.248447,1.330763,0,,Unknown,Unknown
CEI434HE7RN68QXXFUTK,PLA DE SANTA MARIA,41.363144,1.29282,0,,Unknown,Unknown
EWLIU4ZJLPOWUEKQKA38,Hotel Holiday Inn,41.4864,2.050093,0,,Unknown,Unknown
QJZKPXQRR8JAIQFGNEGZ,LLOAR,41.18683,0.749385,0,,Unknown,Unknown
S9CFZPS8XGBV9RCTCGC5,BORDILLS,42.038567,2.90847,0,,Unknown,Unknown
YZJHFW32GRPKMYSSBUOX,SELVA1,41.214832,1.135892,0,,Unknown,Unknown
CTNNU7K18FYAVJT3QAD8,CAMPING1,41.16175,1.440501,0,,Unknown,Unknown
WZSX0C5FCN31DWEGLW43,CAMPING2,41.16167,1.440585,0,,Unknown,Unknown
80ATVZR2VJM30OAK1MVI,CORÇA,42.000484,3.032022,0,,Unknown,Unknown
4NFAN6HZTURSKVCKDMZY,CIMALSA LA SELVA,41.900486,2.769086,0,,Unknown,Unknown
W8YP6Z9DMW6LRUC41NRJ,soses,41.532814,0.487578,0,,Unknown,Unknown
PA0OI9SRT5SYZJVTEYNX,MORELL1,41.191113,1.203596,0,,Unknown,Unknown
DXBLDEOL2FNTNXTLRWIJ,MORELL2,41.191387,1.208006,0,,Unknown,Unknown
JELDXHW0VLF4OHA6HQPL,Florette Noblejas,39.974857,-3.420223,0,,Unknown,Unknown
OEX9UW9PWIAMMT75OIAN,FLORETTE IBERICA SL - CIRCUTOR EdRSR 6-7,40.758312,0.599443,0,,Unknown,Unknown
2VBS25EO8UH7DAOBSYDF,Sant Julia de Cerdanyola - CIRCUTOR EdRSR 1,42.22301,1.893869,0,,Unknown,Unknown
OH1EHTNZP3DE64P9GVMU,FLORETTE IBERICA SL - CIRCUTOR EdRSR,42.24436,-1.777165,0,,Unknown,Unknown
JPG4YPNHJKQMPZZOYQQQ,HCC MONTBLANC SL - SIMON Wallbox 1,41.387672,2.173249,0,,Unknown,Unknown
ATOVPGPIANDRHYPBFZR4,HCC ST MORITZ SL - SIMON Wallbox 1,41.391056,2.168214,0,,Unknown,Unknown
BTIRWHTOMHIB16HBANP5,Ajuntament de Santa Perpètua de Mogoda - SELBA  EdRSR 3,41.528797,2.183975,0,,Unknown,Unknown
3GJA33SY1XXLJVIXTMAJ,Santa Perpetua de Mogoda - CIRCUTOR EdRSR,41.537075,2.176923,0,,Unknown,Unknown
LFN5ODKLUZ3M7ADTKZQY,Ajuntament de Santa Perpètua de Mogoda - SELBA  EdRSR 1,41.528835,2.183938,0,,Unknown,Unknown
V6IANAZJRDOC18IFIJTV,Santa Perpètua de Mogoda - Circutor EdRSR 4,41.527393,2.186053,0,,Unknown,Unknown
ZAODB9DGINGYKVD0VM7J,Ajuntament de Santa Perpètua de Mogoda - SELBA  EdRSR 4,41.534424,2.182141,0,,Unknown,Unknown
YVCN4J4JNDK1RXW3PQAK,Santa Perpetua de Mogoda - SELBA EdRSR X,41.526756,2.187083,0,,Unknown,Unknown
HZ0XKJGYMF2QSGALGLT3,El Pont de Vilomara - SELBA EdRSR 1,41.700462,1.874583,0,,Unknown,Unknown
7DENPNY7WTWMQMCZYH61,La Pobla de Segur - INGETEAM,42.246677,0.966547,0,,Unknown,Unknown
7IIWG8AWXYGSDAOAANGM,Sant Andreu de Llavaneres - INGETEAM EdRR 1 CAP,41.57525,2.482971,0,,Unknown,Unknown
2RXUYF91UGBKMDXA8WIS,Sant Andreu de Llavaneres - SELBA EdRSR 1 Platja,41.55609,2.49777,0,,Unknown,Unknown
MSIDU9MNAUZZHAGPNTX2,Rasquera - SELBA EdRSR 1,41.002842,0.60041,0,,Unknown,Unknown
ESBM843FDDPJT4PB6VMR,Torrefarrera - SELBA EdRSR 1,41.673542,0.608108,0,,Unknown,Unknown
9JH8VQ5ABVI9ZECCZMRG,PUMSA Mataró - SELBA EdRSR 4 Tereses,41.538685,2.441829,0,,Unknown,Unknown
MEY7EL6DACGIPOTHT1QB,PUMSA Mataró - SELBA EdRSR 3 Parc Central,41.544277,2.44046,0,,Unknown,Unknown
QDCF7L93QH2XRBZMP0ND,PUMSA Mataró - SELBA EdRSR 1 Tereses,41.538647,2.441875,0,,Unknown,Unknown
IMJH6NVBWQ5WVVIIBHAG,pumsa1,41.544575,2.440358,0,,Unknown,Unknown
4NOCPZKQPDREKSEH431G,pumsa2,41.544495,2.440207,0,,Unknown,Unknown
N3YXDQRIGGDPVIS6QDQ1,PUMSA Mataró - SELBA EdRSR 2 PL Granollers,41.541367,2.436565,0,,Unknown,Unknown
AXQ0VXSX9NVS14CBYSRF,PUMSA Mataró - SELBA EdRSR 5 Granollers,41.541225,2.436194,0,,Unknown,Unknown
9ZLEO4ICMIE5S1DUXCER,pumsa3,41.541172,2.436,0,,Unknown,Unknown
AUX8L9TYDV2TGRHKQAOA,Ajuntament de Terrassa - SELBA EdRSR 1,41.550934,2.033058,0,,Unknown,Unknown
KRWJTFKFPQ2VWPXBCM4K,Terrassa,41.540436,2.033283,0,,Unknown,Unknown
AWBCMNN81WLZLXLCRIL1,"CELLERS AVGVSTVS FORVM, S.A",41.205845,1.524279,0,,Unknown,Unknown
MPGJMAAX8EL0WKPL6VOT,Ajuntament de Moià - CIRCUTOR EdRSR,41.811253,2.096896,0,,Unknown,Unknown
2Y5P6HF1X0CSDYMGHCBL,Ajuntament de Sant Julià de Llor i Bonmatí - SELBA EdRSR 1,41.967976,2.670316,0,,Unknown,Unknown
VVJBGQ6TDFWBVPQ2OWCP,Ajuntament de Roura -,41.223045,1.21702,0,,Unknown,Unknown
F60N0YOFJOSG96NIYFQ6,Ayuntamiento de Garinoain,42.597973,-1.644283,0,,Unknown,Unknown
QDS4BJBKNKEWSZJRPMDH,Ayuntamiento de Huarte - INGETEAM EdRSR 1,42.828,-1.595196,0,,Unknown,Unknown
MW5BP4Y6DYWRUS5PERXJ,Ayuntamiento de Huarte - INGETEAM EdRSR 2,42.828068,-1.592177,0,,Unknown,Unknown
JKPOPVGFAXJY4CD5BPOQ,ALEGRIA HOTELS - INGETEAM EdRSR 1,41.634052,2.723631,0,,Unknown,Unknown
LZN4E4ROC2KBVD6CFLM7,Ajuntament de Sant Feliu de Codines - SELBA EdRSR 3 - 4,41.68916,2.164644,0,,Unknown,Unknown
JQ4KIIQZIFCQFRDWHEYV,cargadores LOW COST supercharger,41.113384,1.217581,0,,Unknown,Unknown
LL18ZHXN0A5DQVR6HCEZ,Ayuntamiento de Barasoain - INGETEAM EdRSR 1,42.603527,-1.64649,0,,Unknown,Unknown
AZLUSDEYNUU3CMSK2XLN,Hospitalet de l'Infant - LAFON EdRR 3,40.999863,0.916836,0,,Unknown,Unknown
1CCNIRDX94XBS20N2YJ7,Ajuntament de Torroella de Montgrí - CIRCUTOR EdRSR 1 -2,42.041985,3.128976,0,,Unknown,Unknown
BMMUIPBB3DAZNTBALHJS,Ajuntament de Torroella de Montgrí - CIRCUTOR EdRSR 2,42.039516,3.123003,0,,Unknown,Unknown
YCMAWH9KSSIE7V50RUIN,Camping l'Amfora - SELBA EdRSR 1,42.17859,3.104962,0,,Unknown,Unknown
8VDYPFGAVS4H4PY4RKU2,Parking La Rambla. Almería - Parkia,36.841652,-2.458573,0,,Unknown,Unknown
